start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-05-28 11:59:48.642|2019-05-28 11:59:48.683|   0.041|   0.041| 17|                               10.23.6.2|54898|       1|      68|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     116|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:59:48.690|2019-05-28 11:59:48.700|   0.010|   0.010| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                           17.253.54.253|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:59:48.704|2019-05-28 11:59:48.722|   0.018|   0.018| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                           17.253.52.125|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:59:48.726|2019-05-28 11:59:48.734|   0.008|   0.008| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                           17.253.54.125|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:09:59.359|2019-05-28 12:10:00.340|   0.981|   0.003|  6|                               10.23.6.2|53358|      29|    5772|00|00:00:00:00:00:00|                          172.217.168.10|  443|      23|    7378|00|00:00:00:00:00:00|     ECS|     APR|      AS|      AP|9faca772|78796f2e|    0|    0|000|    0| 00|      |C1
2019-05-28 12:10:00.314|2019-05-28 12:10:00.340|   0.026|   0.005|  6|                               10.23.6.2|53359|       4|     725|00|00:00:00:00:00:00|                          172.217.168.14|  443|       2|     112|00|00:00:00:00:00:00|     ECS|     APR|      AS|       A|066b9342|642d8bfe|    0|    0|000|    0| 00|      |C1
2019-05-28 12:10:00.326|2019-05-28 12:10:00.340|   0.014|   0.004|  6|                               10.23.6.2|53360|       2|     104|00|00:00:00:00:00:00|                          216.58.215.227|  443|       1|      60|00|00:00:00:00:00:00|     ECS|       R|      AS|       0|8bf891b9|de3463de|    0|    0|000|    0| 00|      |C1
2019-05-28 12:06:51.559|2019-05-28 12:06:51.634|   0.075|   0.015|  6|                               10.23.6.2|50115|       2|     173|00|00:00:00:00:00:00|                            17.252.76.28| 5223|       1|     105|00|00:00:00:00:00:00|      AP|       A|      AP|       0|39e17693|ba02381a|    0|    0|000|    0| 02|  idle|C1
2019-05-28 12:09:59.191|2019-05-28 12:09:59.194|   0.003|   0.003| 17|                               10.23.6.2|59673|       1|      65|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     105|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:09:59.328|2019-05-28 12:09:59.349|   0.021|   0.021| 17|                               10.23.6.2|53909|       1|      80|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     178|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:10:00.314|2019-05-28 12:10:00.319|   0.005|   0.005| 17|                               10.23.6.2|57669|       1|      61|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|      77|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:10:00.314|2019-05-28 12:10:00.334|   0.020|   0.020| 17|                               10.23.6.2|53040|       1|      70|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     168|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:10:00.341|2019-05-28 12:10:00.341|   0.000|   0.000|  1|                               10.23.6.2|    3|       1|      56|00|00:00:00:00:00:00|                                 8.8.8.8|    3|       0|       0|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:20:23.374|2019-05-28 12:20:24.999|   1.625|   0.017|  6|                               10.23.6.2|53361|      27|    4816|00|00:00:00:00:00:00|                          17.248.145.109|  443|      20|   10793|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|f2000fc3|d3cebecf|    0|    0|000|    0| 00|      |C1
2019-05-28 12:17:09.520|2019-05-28 12:17:09.618|   0.098|   0.018|  6|                               10.23.6.2|50115|       2|     173|00|00:00:00:00:00:00|                            17.252.76.28| 5223|       1|     105|00|00:00:00:00:00:00|      AP|       A|      AP|       0|39e176d8|ba02384f|    0|    0|000|    0| 02|  idle|C1
2019-05-28 12:20:23.293|2019-05-28 12:20:23.360|   0.067|   0.067| 17|                               10.23.6.2|57426|       1|      70|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     198|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
