start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-06-05 16:35:12.687|2019-06-05 16:35:14.820|   2.133|   0.003|  6|                               10.23.4.2|53516|      14|    1652|00|00:00:00:00:00:00|                            23.211.4.189|  443|      12|    6351|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|28725440|08cda8d9|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.821|2019-06-05 16:35:14.821|   0.000|   0.000|  6|                               10.23.4.2|53516|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|287257dd|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.823|2019-06-05 16:35:14.831|   0.008|   0.008|  6|                            23.211.4.189|  443|       1|      52|00|00:00:00:00:00:00|                               10.23.4.2|53516|       1|      40|00|00:00:00:00:00:00|       A|       0|       R|       0|08cdbf32|287257de|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.699|2019-06-05 16:35:14.834|   2.135|   0.003|  6|                               10.23.4.2|53518|      16|    1756|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|159254f5|08e178a7|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.835|2019-06-05 16:35:14.835|   0.000|   0.000|  6|                               10.23.4.2|53518|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|15925892|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.698|2019-06-05 16:35:14.835|   2.137|   0.003|  6|                               10.23.4.2|53517|      17|    1808|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11485|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|657e9a9b|081cbd48|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.835|2019-06-05 16:35:14.835|   0.000|   0.000|  6|                               10.23.4.2|53517|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|657e9e38|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.835|2019-06-05 16:35:14.835|   0.000|   0.000|  6|                               10.23.4.2|53517|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|657e9e39|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.709|2019-06-05 16:35:14.835|   2.126|   0.005|  6|                               10.23.4.2|53520|      16|    1756|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|ff6a2e84|08b5a817|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.835|2019-06-05 16:35:14.835|   0.000|   0.000|  6|                               10.23.4.2|53520|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|ff6a3221|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.835|2019-06-05 16:35:14.835|   0.000|   0.000|  6|                               10.23.4.2|53520|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|ff6a3222|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.702|2019-06-05 16:35:14.836|   2.134|   0.005|  6|                               10.23.4.2|53519|      19|    1960|00|00:00:00:00:00:00|                            23.211.4.189|  443|      18|   12734|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|2e95c059|096daf7f|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.836|2019-06-05 16:35:14.836|   0.000|   0.000|  6|                               10.23.4.2|53519|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|2e95c3f6|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.836|2019-06-05 16:35:14.836|   0.000|   0.000|  6|                               10.23.4.2|53519|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|2e95c3f7|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.836|2019-06-05 16:35:14.836|   0.000|   0.000|  6|                               10.23.4.2|53518|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|15925893|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:13.767|2019-06-05 16:35:15.915|   2.148|   0.005|  6|                               10.23.4.2|53521|      16|    1756|00|00:00:00:00:00:00|                            23.211.4.189|  443|      16|   11402|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|c29a3a9e|08383b58|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:15.915|2019-06-05 16:35:15.915|   0.000|   0.000|  6|                               10.23.4.2|53521|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|c29a3e3c|00000000|    0|    0|000|    0| 00|      |C1
