start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-06-05 17:20:12.963|2019-06-05 17:20:43.398|  30.435|   0.015|  6|                               10.23.6.2|52712|      16|    3016|00|00:00:00:00:00:00|                          17.248.146.172|  443|      15|   11368|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|dd140005|c5048eb0|    0|    0|000|    0| 00|      |C1
2019-06-05 17:20:18.997|2019-06-05 17:20:50.104|  31.107|   0.169|  6|                               10.23.6.2|52715|      19|    4269|00|00:00:00:00:00:00|                            17.154.67.25|  443|      15|    6934|00|00:00:00:00:00:00|       S|    APRF|      AS|     APF|b7008417|6918b982|    0|    0|000|    0| 00|      |C1
2019-06-05 17:20:50.105|2019-06-05 17:20:50.105|   0.000|   0.000|  6|                               10.23.6.2|52715|       1|      40|00|00:00:00:00:00:00|                            17.154.67.25|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|b70091b6|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 17:20:18.983|2019-06-05 17:22:19.437| 120.454|   0.015|  6|                               10.23.6.2|52714|      20|    2902|00|00:00:00:00:00:00|                            162.125.69.7|  443|      14|    6444|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|f9117057|69facd64|    0|    0|000|    0| 00|      |C1
2019-06-05 17:20:18.974|2019-06-05 17:24:19.081| 240.107|   0.004|  6|                               10.23.6.2|52713|      21|    2649|00|00:00:00:00:00:00|                          172.217.168.10|  443|      17|    3073|00|00:00:00:00:00:00|       S|     APF|      AS|    APRF|5368f72c|49e7a255|    0|    0|000|    0| 00|      |C1
2019-06-05 17:24:19.081|2019-06-05 17:24:19.081|   0.000|   0.000|  6|                               10.23.6.2|52713|       1|      40|00|00:00:00:00:00:00|                          172.217.168.10|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|5368fc85|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 17:24:19.081|2019-06-05 17:24:19.081|   0.000|   0.000|  6|                               10.23.6.2|52713|       1|      40|00|00:00:00:00:00:00|                          172.217.168.10|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|5368fc85|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 17:24:19.082|2019-06-05 17:24:19.082|   0.000|   0.000|  6|                          172.217.168.10|  443|       1|      40|00|00:00:00:00:00:00|                               10.23.6.2|52713|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|49e7aa97|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 17:20:17.949|2019-06-05 17:20:25.822|   7.873|   0.009|  6|                               10.23.6.2|50052|      76|    7241|00|00:00:00:00:00:00|                         195.186.136.189|  993|      81|   29236|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|017a6f92|8af0f7a7|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:07:42.814|2019-06-05 17:22:21.725| 878.911|   0.041|  6|                               10.23.6.2|50011|      94|   65562|00|00:00:00:00:00:00|                            17.252.92.99| 5223|      70|    5336|00|00:00:00:00:00:00|       A|     CAP|      AP|      AP|8cb9c085|38a75bb4|    0|    0|000|    0| 02|  idle|C1
2019-06-05 17:25:32.103|2019-06-05 17:25:32.176|   0.073|   0.073|  6|                         195.186.136.189|  993|       1|      52|00|00:00:00:00:00:00|                               10.23.6.2|50052|       1|      52|00|00:00:00:00:00:00|      AF|       0|       A|       0|8af15960|017a7c24|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:18:23.318|2019-06-05 17:18:23.322|   0.004|   0.004| 17|                               10.23.6.2|64699|       1|      73|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|      89|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
